date,assets,assets_avg,assets_ie,assets_ie_avg,assets_tr,equity,tier1,tier1_avg,tier1c,rwa,netintinc,nonintinc,nonintexp,nonintinc_tr,alll_lvl,lllp_lvl,tstock_prchs,dividends,impair_gw,impair_oint,inc_extra,nonintexp_comp,nonintexp_prop,dep_dom,dep_fgn,loans,loans_avg,loans_ci,loans_cld,loans_mfam,loans_nfnr,loans_heloc,loans_sfam,loans_sfam_l1,loans_sfam_l2,loans_cons,loans_cc,loans_consxcc,nchg,nchg_ci,nchg_cld,nchg_mfam,nchg_nfnr,nchg_heloc,nchg_sfam,nchg_sfam_l1,nchg_sfam_l2,nchg_cons,nchg_cc,nchg_consxcc,inc_tr_assets,nim_with_tr_assets_y9,nim_ta
99Q3,3957013083.5,3963461406.5,3360387363,3361018794,420869702,280164906,249463886,247191059.5,,3121201787,28170652.422,32401732.678,37134001.7,2638742,36302342.5,3071129.7889,5948159.3444,4803599.3,,,,18065359.989,4825499.2333,1098519449,484178088,1997782391,1988074189,500924043,45621342,22477728,148780215,58085951,417624520,364572551.5,53051968.5,312035656.5,104622715,207412941.5,3085673.6222,850687.92222,1407,-698,19458,8661,193943.65556,,,,1144110.1444,673086.82222,3731163,0.7448832099,0.7107588427
99Q4,4076791886,4035643825.5,3460094983,3429139836.5,426160859,289005651,254063236,253506597.5,,3262220062,28844444.316,35768792.551,42690928.199,3601168,36784106.5,3373736.5147,6926617,4674029.0956,,,202648,19581171.228,5131180.8015,1147597066.5,491657503,2104844646,2069922779,517964421.5,56400830.5,23711161.5,165296110.5,64628149.5,440225805,385460247,54765558,316222000,104380898.5,211841101.5,3745155.1176,1150044.4706,6817,3411.2720588,10736.955882,26726.448529,250705.61765,,,,1043120.7941,868461.55882,3969459,0.7481762538,0.7147420725
00Q1,4249848409.5,4145340219.5,3617131303,3522458486,471044368.5,297229287,260736786,258506597.5,,3364953100,28872695.712,40285917.644,41803667.479,5495115,37007693,3352353.3014,6362190,4782692.1507,,,,21313971.014,5123693.2329,1166954955,530471412.5,2154862156,2124202682,547106056,58229742.5,25880969.5,168228271,67942891,453463496,396511621,56951875,314757231,105297692,209459539,3223085.3562,978953.56164,1571.5753425,-816,20684,31423,171378.32877,,,,1135845.2877,736270.60274,4387232,0.7229917384,0.6965096755
00Q2,4371377819,4310833722.5,3667619675,3642889901.5,497503417,297393122,261042698,260952309,,3433741649,28980207.522,34455857.433,43927624.311,4499546,37768360,4520857.5,4010374,4964256.2,,,,20311486.789,5023530.3778,1173222499.5,543655315.5,2228261103,2182580680.5,565679135.5,60029832.5,26495688,172010280.5,72494540,466694476,406582581,60111895,316928688.5,107989444,208939244.5,3289130.3,1193080.3,-13,6085,29120,25851,166786,,,,1073360,611648,5215875,0.6999385153,0.6722645638
00Q3,4485283720.5,4397191856,3774013245,3693450556,511606843.5,309718062,266641836,262392298.5,,3501696339,29929908.425,37659382.017,43184839.099,4287647,38173548.5,3574110.8011,2931678,5342223.1381,,,,21184759.249,5078443.0884,1166091170.5,566286794,2279550156,2237790612.5,564450443,63277155.5,25907799,172468312,76795733.5,483603884,420896108,62707776,322208478.5,114855556.5,207352922,3410973.9006,1252920.7127,11112,2897,13680,53801,185316,,,,1075707,645786.18785,6356533,0.7117598069,0.6806595983
00Q4,4693463540,4609990225.5,3966158202,3890085179.5,538265958.5,332362590,278723370,274158836,,3568856135,37695622.612,40898894.487,51615719.729,3916674,40312652,8979134.4066,2216065.1392,5485180.3443,,,-46000,23340745.308,6772884.2637,1222617194.5,578925475.5,2397713306,2383375390,586728517.5,67269730,26636336,177373375.5,82557833.5,508881062.5,438376147.5,70504915,351073215.5,130138270,220934945.5,8046008.674,2729724.337,22399,967,20023.820513,67342.062271,571156.81319,,,,1637053.5934,2500804.3553,6457663,0.8512338213,0.8176941982
01Q1,5028347885.5,4879920465.5,3827016085,3916405117.5,555123625.5,362811648,304030491,293282550,261683530,3826658478,35441828.811,43669751.855,53980844.89,7221909.6767,43029068.5,5610892.4247,4311282.3918,5351353.1534,,,-292289,23572159.227,5660155.5753,1293831974.5,558553591,2472027998,2458210099.5,617027416,72898572,26900952,196510610,86191129,529306853,449930137.5,79376715.5,374536883.5,128417303.5,246119580,5192941.3041,1994348.5041,19226.857534,3953,66994.271233,66393,278330.13151,,,2417299,1281899.2548,1138794.1671,6003486.2932,0.7926110028,0.7262788208
01Q2,5162620444,5095890466.5,3907184971,3868127680,565239389.5,365579112,309439731,306888232,248690927,3855542732,37360704.202,38862940.517,52833973.157,3990491,43656875.5,6184581.8202,2502515,5404860.6292,,,-256082,22917097.584,5541600.5618,1324206433.5,540287216.5,2498418741,2496909524,609700629.5,78411711.5,26917591,207256488,90068615,539616340,459102063,80514277,379856273,116972271.5,262884001.5,5830555.9775,2499165,19908,-2648,71804,69312,345540,,,2527128.9775,1442142,1084986.9775,6018226,0.8427162384,0.733153596
01Q3,5297783134,5224121653.5,3947354485,3942579425.5,599382902,392532144,313161976,314848445,264739593,3967124793,38608018.511,41215215.022,56144432.122,4076348.2667,45775539.5,8768992.5556,3572071,5556888.0333,,,30000,22535657.833,5919122.4667,1372877238,553872989.5,2525876604,2523204436,595801347,82387562.5,27802678,211279592.5,96433037,536769494,455168637.5,81600856.5,405038118,131191108,273847010,7480910.6111,2842621.0111,65991.755556,6003.7333333,109496.06667,61019.211111,981095.22222,,,2976686.0667,1613458.7556,1363227.3111,5877435.7556,0.8500294746,0.7390336801
01Q4,5356628037,5298602751,4014762743,3981545287,590768451.5,388412009,315848181,314544120.5,264487823,3940303470,40654539.632,44208230.309,57777877.824,1818500,48247059.5,11553265.313,4616832.3382,5764447.0478,,,60123.75,23375783.496,6600103.1691,1390274216.5,552399938,2477104970,2507308741.5,569353493,82645429,28006790.5,213218433.5,101796472.5,528623720.5,447946709.5,80677011,409488824,133069986,276418838,9190600.9669,4261748.25,65228,6782,167561,129975.77574,457634.00368,,,3253777.9816,1677969.739,1598655.2426,5899404,0.8891458889,0.7672690621
02Q1,5355325456,5352175733.5,4013288651,4018605880.5,570915811,392251739,319062535,315031361,264503991,3867464488,41011377.597,43210603.63,52429142.899,4128813,49676575,7543714.2521,2679088.3178,5329560.6932,146631,746171,-345559.2192,23284434.118,5651015.9616,1416211207,521602022,2465767139,2478844485,550538872,81684733,27786134,217562345.5,111564050,539357960.5,457466709.5,81891251,399418280,122849800.5,276568479.5,7043478.7973,2746543.1425,31826.591781,2015,112382.09041,66872.120548,345246.50411,224425,120699,3155061.1233,1689368.9726,1472703.1507,5346890,0.893587183,0.7662561851
02Q2,5406955579,5379248754.5,4022593875,4015657379,618914474.5,407704453,325613404,324638767.5,265820356,3882700393,40962564,43608071,53756900,2715959,50281557.5,8240278,2743727,5478215,,866604,-295004,23298754,5856348,1432673605.5,521115086,2467243667,2449153799,526673348.5,77047924,27741447,212237783,121313562.5,531621656,452356296,79265360,424737218.5,141145908.5,283591310,8003348,3350942,25806,5401,76553,68305,333680,225381,108299,3374386,1973193,1404819,5683548,0.8838478568,0.7614922802
02Q3,5458772651,5432864115,4051664489,4037129182,663672735.5,410879435,325201922,325407663,267059326,3862077297,39901123,32089669,45239019,1683607,50070332,9021790,4009379,5608182,,958734,1853502,21414734,5971588,1449425104,522144834.5,2507368937,2471205373,507491066.5,78225592,27959155,212009666.5,131815535.5,562441211,485542394.5,76898816.5,440581617.5,149444822,291136795.5,8473141,4061992,42786,2948,90764,62648,318158,207495,110663,3541106,1938873,1591596,5677173,0.8488152383,0.7344399226
02Q4,5640030087,5549283105.5,4226667777,4139869382,671006277.5,421615081,331397057,328355249.5,275730557,3989810497,40892528.202,42870719.563,56875245.081,1709527,51041077,9227567,2018706,6118519.989,8574.2095588,913920.51838,-650990,23167483.717,6200607.6581,1492147653,526322416.5,2613420027,2570071498.5,498103924,78470656,30481870,214281694.5,141365541.5,632733970.5,560605252.5,72128718,459545640,158768953.5,300776686.5,8270122.1654,3241681,31952,13766,136995.84926,75479,333034.54412,235167.54412,97867,3577153.7721,1857186,1719967.7721,5089220,0.8500017688,0.7368974951
03Q1,5757602234,5697969263,4272391458,4249529617.5,668596624.5,427818857,337635090,334516073.5,280994134,4032560289,42071371,42786930,52982206,3995990,51829032,6876299,3284463,5938300,127000,986233,48107,24722127,6246867,1538881572,545477149.5,2656599269,2626889391,491142491,77597841,33580084.5,218811734,152303507.5,699069571.5,632087549.5,66982022,465226488,156221308,309005180,7229675,2547903,16676,1760,70572,82464,344895,237157,107738,3645600,1940808,1704792,5278648,0.8554349549,0.7383572824
03Q2,5958508921,5858055577.5,4448353870,4360372664,689753177.5,444847990,352858802,345246946,293889217,4223667150,42652872,45567863,55384288,3794150,51807263.5,6621028,1908682,7910002,,1025352,51833,25602001,6455781,1581797107,551456959,2754132314,2689089544,480071594,77962105.5,34024686,221269086.5,164327732,748026523,682728703.5,65297819.5,467320742.5,151784463,315536279.5,6925919,2314145,27425,1239,114088,89170,323213,214442,108771,3600616,1924446,1676170,5280207,0.8445902803,0.7281063048
03Q3,6182531496,6075959699.5,4630876411,4544814691,711052884,452006770,366143334,360016257.5,300093543,4246729058,43425769.178,46728640.211,55584338.267,2774499,51253419.5,5412434.1444,1727988,7469546.7444,-1000,763510.28889,62922,25013003.894,6390871.05,1619801032,564331240.5,2807121321,2795209281,467245409,78530498,34510283,221886390.5,177694655,797035971.5,731497550,65538421.5,482128127.5,156485798,325642329.5,6572013.6167,1924458,38537,3454.9888889,105866.29444,63703,352677.97778,235964.97778,116713,3589827.2222,1864679.0778,1725148.1444,5028974,0.8262340814,0.714714569
03Q4,6213004486.5,6196980926.5,4649927304,4640619503,749669174.5,460554977,372849860,369517034.5,306865968,4311195843,43075934.588,49856365.449,57764670.096,2478584,50422368,5847965.2463,2157583,8038684.0846,1328,915796,770388,25187797.059,6787881.4669,1635552383,590858629,2829130924,2779970829,456175631,79047202.5,35246550,222143772,194804113.5,789143996,726382270.5,62761725.5,511669789,179595164,332074625,7154402.7978,1698625.6691,25659,-191,93082.746324,139211,964804.88603,767175.88603,197629,3958791.4963,2308629.9007,1650161.5956,5161875,0.7991396596,0.6951116213
04Q1,6551270059,6355527534,4894540498,4748484601,795376184.5,488624299,388159354,377911538,325498506,4524861504,45981597,50720795,59613269,3957721,50620934.5,5659940,3492810,8071462,,1146399,-135365,27636097,6691492,1659235180,621907358,2933464385,2883432871,423723981.5,78037679,35438348,214822367.5,215419787,800199469,737760551.5,62438917.5,550278014.5,203997018,346280996.5,6818241,1013168,8558,1793,37805,96386,495592,358069,137523,4955516,2940804,2014712,5876679,0.8294147126,0.7234898559
04Q2,6899486147,6793048909,5192450853,5069348114.5,799815306.5,524086190,398769027,396249677.5,335478485,4742569158,49110009.044,56208002.044,76543913.244,2987718.3333,52574178,5230904.8444,3622035,8287817.3556,9273.7111111,969115.48889,128947,27872757,6782374.6889,1739403933,652334360.5,3092084257,3045625839.5,441605042.5,86300169,36308152,230825806.5,240361490,859132381.5,793310857,65821524.5,573423599,211016751.5,362406847.5,6311596.2667,742348.68889,45953.777778,5013,27471.4,90741.6,423154.71111,337703.73333,85450.977778,4866834.7333,2973870,1892964.7333,5942873.4889,0.8367463218,0.7229450237
04Q3,7248743430.5,7179919688.5,5414892564,5366098794.5,831531217,602759226,417026235,412062295.5,352031451,4967781050,50290616.32,49555447.442,63945689.061,1280258,53252043.5,5730369.3481,2142104.5193,8712321.1602,,1828252.5083,85197,27403806,7122005.0663,1843415880,668628087.5,3283125863,3224606337,448761148.5,97935839.5,41182913,250800962.5,274008919,918828057.5,851553379,67274678.5,617304249,233582372.5,383721876.5,6170608.4641,483574.47514,8983.878453,6257.0331492,89474.038674,79684.834254,434036.29834,348490.9116,85545.38674,4897104.2265,2903882,1993222.2265,6151594,0.8114491544,0.7004342458
04Q4,7573465975.5,7410750019.5,5548901670,5495313562,906798738,623762189,422542082,420900535.5,356373333,5003914387,48944432.454,55660546.469,67431229.582,2689670.8132,52028954.5,6124423.7509,3553367.9487,10308541.604,39000,1596619.337,-8793,29850161.927,7686426.4286,1907838924,678594923,3405638302,3338346373.5,453017952.5,101176581.5,43055725,249892703,296666825.5,955757410,886398549.5,69358860.5,648092343,262298896.5,385793446.5,7302262.5311,670721.86447,16478.615385,2570,55861.882784,86584.673993,477238.28938,394463.18315,82775.106227,5782447.5311,3322533.696,2459913.8352,8734107.4872,0.7645044348,0.6604518075
05Q1,7931581589,7797192984.5,5883687598,5751133656.5,965880015,635006545,437585700,433625852.5,368545484,5173678328,49440083,58512346,67577725,5920094,50724308,5348096,6163696,10022357,,1568395,460478,31015229,7303251,1944493903,706356174,3451160622,3403498491,471199044,108204987.5,44232305,259130469,316472790,972755681.5,900124687,72630994.5,662843858.5,267769468,395074390.5,6232108,229605,13869,3112,29737,87423,437720,359665,78055,5212366,3121535,2090831,8297842,0.7360426138,0.6340754051
05Q2,8152761109,8045121146.5,6091104239,5990025195,1003893973,655336927,453590205,445794627.5,379117736,5352522348,49428917,55234002,67066928,1760062,49792803,5534356,4429861,9309569,1,1638130,1629879,29225065,7226362,1959297762,719434810,3552809126,3474067018,490717021.5,116289485.5,44916043,263796873.5,334454782.5,995452740.5,915519739,79933001.5,668156661.5,267065156,401091505.5,5738153,299859,-8422,4221,21788,89738,366082,301466,64616,4937400,3066153,1871247,8877387,0.706741325,0.61439618
05Q3,8302338656,8227549882.5,6255823300,6173463769.5,1029112087.5,657729860,461436050,457513127.5,386717772,5540796308,50346758,61291815,68811689,5606593,49758100.5,8226052,8371966,9683090,1,1558211,2082231,32121880,6930056,1980919918,731034169,3672453565,3612403785,501163592.5,123076962,46750258,272196460.5,345301894,1042866594,952487015.5,90379578.5,680984680.5,272493865.5,408490815,7513137,220813,7891,1044,38900,97163,376191,326184,50007,6378678,3167210,3211468,8886700,0.6990104513,0.6119289305
