date,assets,assets_avg,assets_ie,assets_ie_avg,assets_tr,equity,tier1,tier1_avg,tier1c,rwa,netintinc,nonintinc,nonintexp,nonintinc_tr,alll_lvl,lllp_lvl,tstock_prchs,dividends,impair_gw,impair_oint,inc_extra,nonintexp_comp,nonintexp_prop,dep_dom,dep_fgn,loans,loans_avg,loans_ci,loans_cld,loans_mfam,loans_nfnr,loans_heloc,loans_sfam,loans_sfam_l1,loans_sfam_l2,loans_cons,loans_cc,loans_consxcc,nchg,nchg_ci,nchg_cld,nchg_mfam,nchg_nfnr,nchg_heloc,nchg_sfam,nchg_sfam_l1,nchg_sfam_l2,nchg_cons,nchg_cc,nchg_consxcc,inc_tr_assets,nim_with_tr_assets_y9,nim_ta
03Q3,6182531496,6075959699.5,4630876411,4544814691,711052884,452006770,366143334,360016257.5,300093543,4246729058,43425769.178,46728640.211,55584338.267,2774499,51253419.5,5412434.1444,1727988,7469546.7444,-1000,763510.28889,62922,25013003.894,6390871.05,1619801032,564331240.5,2807121321,2795209281,467245409,78530498,34510283,221886390.5,177694655,797035971.5,731497550,65538421.5,482128127.5,156485798,325642329.5,6572013.6167,1924458,38537,3454.9888889,105866.29444,63703,352677.97778,235964.97778,116713,3589827.2222,1864679.0778,1725148.1444,5028974,0.8262340814,0.714714569
03Q4,6213004486.5,6196980926.5,4649927304,4640619503,749669174.5,460554977,372849860,369517034.5,306865968,4311195843,43075934.588,49856365.449,57764670.096,2478584,50422368,5847965.2463,2157583,8038684.0846,1328,915796,770388,25187797.059,6787881.4669,1635552383,590858629,2829130924,2779970829,456175631,79047202.5,35246550,222143772,194804113.5,789143996,726382270.5,62761725.5,511669789,179595164,332074625,7154402.7978,1698625.6691,25659,-191,93082.746324,139211,964804.88603,767175.88603,197629,3958791.4963,2308629.9007,1650161.5956,5161875,0.7991396596,0.6951116213
04Q1,6602102282,6344175261,4941352669,4746215845.5,787599479,493717282,393293309,379519776.5,330220242,4584282252,46422628,50939944,59982145,3973018,51100855,5724940,3626031,8161602,,1146800,-135365,27862233,6735058,1665438729.5,603324115.5,2973658613,2924059394,440581969.5,80692283,34209528,221598283.5,215788157.5,789662556.5,727019812.5,62642744,548456755.5,203420208,345036547.5,6888376,1066193,8611,1793,44219,96528,495570,357914,137656,4957829,2940685,2017144,5876782,0.8388900836,0.7317362161
04Q2,6899486147,6793048909,5192450853,5069348114.5,799815306.5,524086190,398769027,396249677.5,335478485,4742569158,49110009.044,56208002.044,76543913.244,2987718.3333,52574178,5230904.8444,3622035,8287817.3556,9273.7111111,969115.48889,128947,27872757,6782374.6889,1739403933,652334360.5,3092084257,3045625839.5,441605042.5,86300169,36308152,230825806.5,240361490,859132381.5,793310857,65821524.5,573423599,211016751.5,362406847.5,6311596.2667,742348.68889,45953.777778,5013,27471.4,90741.6,423154.71111,337703.73333,85450.977778,4866834.7333,2973870,1892964.7333,5942873.4889,0.8367463218,0.7229450237
04Q3,7247276125.5,7179501890,5415833092,5368120678,831484912.5,602084678,418926116,413971005.5,354212813,4980693922,50297439.32,49550450.442,63934244.061,1292298,53371775,5713369.3481,2096507.5193,8754283.1602,,1809852.5083,85197,27423703,7122988.0663,1845413369.5,665859692,3285073590,3227828434,460581647,99181281.5,38992098.5,250066019.5,271872956,916045376,849371380.5,66673995.5,612289568.5,233586304,378703264.5,6189070.4641,507354.47514,10480.878453,6108.0331492,91642.038674,79507.834254,433522.29834,347843.9116,85678.38674,4887006.2265,2903839,1983167.2265,6151717,0.8113006317,0.7005700408
04Q4,7674024669.5,7372679776,5620223622,5470776731.5,906693854.5,630159826,423848072,412176647,358797921,5052197371,54694721.454,63652469.469,78175366.582,2695688.8132,51654929,7133850.7509,3603792.9487,10177010.604,42848,1791222.337,146544,31211575.927,7957291.4286,1891784085,678554225.5,3422515423,3358730414.5,451758149.5,101094302,43052055.5,249878734.5,296551701.5,955714675.5,886356443.5,69358232,636914684.5,252347335.5,384567349,8389515.5311,706669.86447,65474.615385,2570,93125.882784,86584.673993,477238.28938,394463.18315,82775.106227,6747492.5311,4007104.696,2740387.8352,8735592.4872,0.8576240489,0.7418567348
05Q1,7926391233,7790414482,5887951833,5754087727.5,966052074.5,631281307,432586962,428217517,364716807,5163365687,49646919,58340657,66880684,5920094,51076675,5320499,6164056,9847084,,1455172,460478,30445610,7198981,1940641467,707592470.5,3457391231,3410356071,471069475,108197374,44232305,259118970.5,315939604,972740549,900099564,72640985,670110329.5,268153853,401956476.5,6246317,219159,13869,3112,29737,87423,437720,359665,78055,5237021,3160184,2076837,8297842,0.7387780681,0.6372821255
05Q2,8148396304,8040343566,6096563663,5994887024.5,1003893973,652919557,450013013,441506662.5,376710568,5339301761,49669840,54856694,66983821,1760062,50164268,5653215,4432444,9137038,1,1524101,1629879,29112285,7145193,1956004007,720772071,3559512379,3481651466,490483249.5,116285705.5,44916043,263781859.5,333575738,995468974.5,915516510.5,79952464,676801489.5,267372837,409428652.5,5788441,295444,-8422,4221,21788,89738,366082,301466,64616,4992103,3147865,1844238,8877387,0.709692731,0.6177576815
05Q3,8298523182,8223459743,6261536811,6179050237,1029112087.5,655534823,458510194,454261603.5,384756279,5528513637,50550213,60854984,68827450,5606593,50199018.5,8337862,8372150,9510212,1,1443279,2082231,32042288,6839902,1978879100.5,732433649.5,3676045533,3616383949,501077607.5,123076962,46750258,272177911,344443655.5,1042887509,952485808,90401701,688102307,270210475,417891832,7566703,218775,7891,1044,38900,97121,376191,326184,50007,6434324,3211432,3222892,8886700,0.7012912685,0.6147073687
05Q4,8514367312,8409323057,6398141047,6339772043,1039323780,660145729,468548482,465217059,393819767,5657005464,52497439.956,59502941.287,70720850.831,2963395.0588,50729922,8003935.9706,7731358.0662,11402525.044,50174,1353865.3382,2290781,31235009.566,7414147.625,2045441491,747782938,3781025612,3756483953.5,535514749,133261580,42644470,283592823,344882510.5,1082535673.5,977664413.5,104871260,709244256,282762620.5,426481635.5,8609703.0074,632483.77206,856.60294118,967.91176471,27667.926471,104282.76471,379566.81618,312942.70588,66624.110294,7003192.9412,4567397,2435795.9412,10391763,0.7114345879,0.6242766463
06Q1,8783005286.5,8677392045.5,6624196382,6527693664.5,1073594648.5,694683289,486648077,481237397.5,405900308,5844450453,52738930,66733116,74201554,7005987,51502638.5,5807065,6321114,10086332,,1596571,88194,36750520,7430641,2158061257.5,788796878.5,3943530659,3911036700.5,563959132,143949764,41396729,284913208,344262205.5,1126403952,1004152805,122251147,761087006.5,303920438,457166568.5,5590996,312034,7142,6280,18982,141536,466790,392292,74498,4532125,2548505,1983620,11029527,0.6938156774,0.6077739685
06Q2,9163310975.5,8999192207.5,6889566851,6758159652.5,1150526577,699324871,500563076,493748659.5,417699013,6012627024,52921111.955,66383008.562,72653307.506,5315035,51525189,5907019.3371,4854867,11735356.135,,1607567.3708,265483,34972069.416,7338543.1011,2210894911.5,847081106,4062120510,4009908779,575298798,153959182,40593662.5,289624237,355892256,1158251838,1025666613,132585225,762134442.5,295322118.5,466812324,6190705.9888,437189.98876,10033,4025,19013,137399,556657,468729,87928,4899930,2920620,1979310,12798840,0.6691517456,0.5880651367
06Q3,9303425688.5,9233077321.5,6993803233,6942019394,1209108986.5,729604354,524522601,512574390.5,435788281,6170032930,53348280.578,66840244.067,71028561.839,5962288,51367775.5,7210501.1667,5035569,10087219.794,,1546331,500568,34014151.878,7457372.8667,2233774283,888774351.5,4126699685,4117024838,583020440.5,160980575.5,39915686.5,300892739,368577233.5,1178200728.5,1037230051.5,140970677,774072073.5,304143357.5,469928716,7109561.2167,524548.86111,17268,-4863,29103,171683.33889,537993.41111,426830.41111,111163,5685866.6056,3248959.0333,2436907.5722,11713442,0.6544895147,0.5777952325
06Q4,9779180795,9571237009.5,7239371845,7165632740.5,1256469643.5,772572882,541983022,535207708,447554804,6439324867,55535267.412,70364730.342,77889088.257,5525676.2794,52809052.5,10836209.147,5230669.2096,11651035.077,,1658488.3824,5121239,36141524.735,8104760.3272,2318054034,929994967,4397724694,4367871126.5,591049137,169566452.5,48953488,313974461,378154000.5,1269364744.5,1116052137,153312607.5,804947465.5,320853002.5,484094463,8464263.8199,913218.32721,28592,3706.75,26963.25,243002.86397,604668.86029,452074.23529,152594.625,6352242.7684,3524628.375,2827614.3934,13565812.875,0.6593991011,0.5802308245
07Q1,9947284484.5,9754527737.5,7345235791,7232043706.5,1354036736.5,770534999,531149095,531922843.5,436383183,6506327748,56050566.595,70967948.326,78073768.825,8682388.2466,54638782,8993018.3233,11504454.493,11889604.652,,1640919.8274,-138403,38508590.282,7802468.9644,2366509962.5,960829378.5,4416893995,4382456274.5,615140027,174228514.5,52585500,321396666,369380657.5,1285208186.5,1129612578.5,155595608,820678640,319141037.5,501537602.5,8359109.5178,681124.52329,32707.671233,-62,41093.273973,301656.80822,779831.87671,531436.0274,248395.84932,6340185.2959,3542872.9452,2797312.3507,14464164.123,0.6528073778,0.5746107664
07Q2,10442103525,10187392574,7627602869,7486419330,1497332187.5,775192133,542126869,536637982,441309709,6756548583,57313740,75327865,78993296,7204806,55905678,10213246,9220935,12478600,,1664059,11284,38911397,7875233,2371904643.5,1025572943,4574913593,4512947691,632407435.5,177829845,52346841.5,325145888.5,371308009,1329879360.5,1166775998.5,163103362,830056304.5,313236035.5,516820269,8576588,801303,48118,3841,55173,387094,904037,537676,366361,6224239,3449678,2774561,15398774,0.6379711181,0.5625947914
07Q3,10956184161,10726439029,7986535809,7828977249,1585779324.5,807804062,554152928,550406735.5,449853610,7033564087,59417300.194,54569309.261,74725196.4,-3700378,59755122.5,15493547,6817783.0667,12040616.472,881100,1846014,-900390,33009108.072,7917926.0667,2416095682.5,1129897438,4761511855,4668360782.5,669460006,184004105,51949984.5,332201056.5,378660833,1351894410,1180488314,171406096,860455794.5,324116509,536339285.5,10260782,1098561,110076,3850,45755,540413,1123371,727882,395489,7004398,3633253,3371145,16190918,0.6311081941,0.5539331369
07Q4,11167015755,11010412200,8143313116,8025765876.5,1613158407.5,795602764,528556342,538307621,406461559,7161402780,63492832.618,36515167.077,90656964.243,-28895516,69205607,27027060.169,4584642,14060527.827,3332866,2945644.0625,-266186,38591010.754,8720878.3493,2499147627,1192556837,4932218183,4878417828.5,726521354,191388027.5,49754598,350131453.5,387906425.5,1347742111,1174120851,173621260,895073565,341828278.5,553245286.5,13526004.092,2083246.3529,233155.23897,17648,102919.53676,884088,1815597.3824,990881.69853,824715.68382,8051311.5809,3993199,4058112.5809,17285968,0.6587128475,0.5766617223
08Q1,11522000616,11342474518,8217950232,8181656540,1719786749.5,832642949,564873627,548100254,406372809,7354939196,65967682,50762940,79994868,-12197906,83216742,30265083,2102148,11299248,,2048880,-89732,38252328,8689739,2605418782,1242999821.5,4918500203,4892190917,768740242.5,198046446,51360274.5,360528278,401952822,1325282570.5,1154154544,171128026.5,911118767,344342085,566776682,16719104,1887958,507780,19466,127808,1622189,3402726,1919159,1483567,8769385,4666238,4103147,17488425,0.6662430928,0.5815986793
08Q2,11537856804,11524679845,8293476088,8251300976.5,1768691458,865691002,600362199,579537026.5,404217302,7413480869,68955308.933,56775950.978,93215728.511,-8134475,97475954.5,35789795.044,236740,11401088,7139680,2031635.5111,-267300,39978476.911,8866240.2444,2657781067,1209308853.5,4916046103,4913420509.5,777924281,200743806,53689310.5,370885935,411560106,1266600829,1100762883,165837946,909613230,336303466,573309764,20835849.978,2223000.8889,1102550.4889,40583,279611.86667,1988745,4751842.3556,2851394.6667,1900447.6889,10071529.822,5528916.3333,4542613.4889,16522951,0.6881772555,0.5983273276
08Q3,11829170798,11680528629,8552903632,8423130534,1714156896,835540818,599315545,599363626.5,403678849,7626072285,69599647,50143232,103462122,-8906760,115233385.5,41347960,2077791,11054881,20259781,1978335,1050768,37571576,9154808,2742638830,1189018119,5188307630,4943921573,780590376.5,201722115.5,70175409.5,370664293,450609374.5,1311687932.5,1141246623,170441309.5,928369416.5,352414161,575955255.5,23893188,2554360,1385559,40321,229351,2412559,5857447,3802617,2054830,10768379,5726723,5041656,16142965,0.6865707171,0.5958604205
08Q4,12202282509,11654336157,8240118219,8454755548,1570645300,901929921,699720066,654767687.5,361003159,7489068831,80175675.333,26385293.667,119175067.67,-26717114.67,134704162.5,59856383.667,503063,10926280.333,29220900.333,3442859.3333,5151626,33820041,9964745.3333,2972384611,1176873538.5,5112731709,5193190165.5,831137789.5,208181676.5,89017205.5,396175411.5,490778512,1373293963.5,1199620164.5,173673799,932691325,372276142.5,560415182.5,29796892.333,4177590.3333,2474308.3333,175918,658354,2796083.3333,6139280,3890328.6667,2248951.3333,12164457.667,6187420.3333,5977037.3333,15239916,0.799725383,0.6879471662
09Q1,13727962791,12396572705,9827707570,8905913054,1710172417,1102645174,885260496,782221361.5,445674292,8507890064,76991484,101723554,107969016,21177676,151952080.5,52404839,349662,7708704,1681681,2551349,-29275,50161878,10464616,2990359099,1100857570.5,5094747854,5167946900,773675032,187569889.5,88172668.5,373726627,491547672.5,1328558587,1167357391.5,161201195.5,925365998,374066544,551299454,32571739,4459254,1528304,82802,314497,3515784,6354222,3825809,2528413,14951044,8865642,6085402,16550510,0.7252342138,0.6210707252
09Q2,13465298980,13596487128,9788847104,9802874576.5,1967099129.5,1125285337,902027971,893598327,529991348,8323015991,75581659,101011809,115748864,17671524,172716633.5,55083092,73798,8348847,2965742,2621807,-3731761,52425735,10130667,3058996757.5,1035804740,4996914961,5088004914,762332865.5,181859031,89760314.5,377224019,496643817,1328282187,1177579038,150703149,944418936,366259566,578159370,41176093,6192105,2185362,147354,591581,4517178,8457994,5630030,2827964,16483722,9833401,6650321,14594532,0.6421565663,0.555891079
09Q3,13340553732,13401577402,9725563714,9754729320.5,1986974420,1153194650,921808490,911543989,616155107,8174491069,75781674,96211596,109866901,19906334,182884649.5,49582895,88292,5304075,-554704,2614884,-1098398,51932612,10347683,3093158215.5,1084453102,4841461138,4915223551,706577952.5,176422858,92727312.5,379118020,495324359,1296785021,1155874296.5,140910724.5,922653803,360131403.5,562522399.5,42213740,5848493,3147564,323075,1047238,4554225,8561941,5619461,2942480,16610971,10037793,6573178,14065342,0.6454061155,0.5654683156
09Q4,13459570505,13400062119,9822817608,9774190661,1994952024.5,1136880564,890553807,906181148.5,644079242,8189533581,73939201,78118928,106324614,5832936,186237577.5,47676910,226061,7133139,,2385857,-1650984,42093962,10947441,3120147667,1140373914.5,4755443253,4822654636,664829741,168063290.5,92228582,378690211,490434243.5,1261168141.5,1127072905,134095236.5,914636636,355082738.5,559553897.5,47966353,5781838,3080500,403746,1334477,4866300,13000325,9297352,3702973,17190622,9765800,7424822,13557112,0.6282462791,0.5517825242
10Q1,13722148178,13590859342,10149108088,9985962848,1974722097.5,1142216022,885041455,887797631,662535137,8020953852,83048164,105822772,114898341,27512570,202834651.5,41509289,2690740,3402767,,2317667,78597,53640929,9894579,3145358286,1127111642,5039928369,5130860747,639981755,158213220,92358854,384254833.5,489757915.5,1244093663.5,1116990747,127102916.5,1062779244,504744741.5,558034502.5,46646364,4219350,2231156,295201,1059461,4796236,8945741,6378107,2567634,23495419,18179556,5315863,13088303,0.6943428773,0.6110589619
10Q2,13820186050,13771167114,10215671976,10182390032,1963349064.5,1177533525,911462031,898251743,689683005,7896327777,79882172,92690566,113159609,13741802,214568809,31179845,270112,2847824,,2374183,442735,50904205,9829931,3132925207.5,1066601632,4976371290,5004902241,626937069.5,147695538.5,92276458,386674033.5,487064583.5,1221795734,1101967921.5,119827812.5,1203746983.5,645748945,557998038.5,40634871,3441908,1736288,290371,1640375,3922747,7842433,5904694,1937739,20925573,16554667,4370906,13299342,0.6576970851,0.5800682784
10Q3,13700067993,13760127022,10025857086,10120764531,2027544159.5,1215528727,937928262,924695146.5,720804094,7927274285,78512961,87581285,122156772,12393913,204329881,25821931,3065425,3153419,10401770,2275201,-233001,50337606,9812142,3122308089,1063405055,4942420096,4911332500,616424012.5,137333314.5,90594487,381810239,480261437.5,1210472230,1097212084.5,113260145.5,1174001219.5,629976138.5,544025081,36183752,3504149,2109378,248603,1602473,3623910,6718499,4896420,1822079,17517155,13776816,3740339,13217648,0.6462871746,0.5705831122
10Q4,13586149910,13435872988,9912046553,9814323753.5,2004010625.5,1220907382,950501788,944495273.5,740737528,7925755176,77044638,86018728,121068393,8708296,193305566.5,21930143,1858529,4671837,3776242,2575632,-133552,49292361,10495280,3159924668,1112349020.5,4994647835,4981862994,621935622.5,124697796.5,87602736,376563779,474846888.5,1223666992.5,1116761452,106905540.5,1140243889.5,619548995.5,520694894,33047995,2785703,1557929,437970,1554476,3218518,7185731,5462922,1722809,15629550,11952079,3677471,11915923,0.6519077522,0.5734248759
11Q1,13564449964,13575299937,9931137090,9921591821.5,1988608111,1245996862,955554602,953028195,765361254,7956756463,75545858,99167288,121392086,22306326,181298278.5,14732490,2098407,6288183,,2109882,-49204,56860181,10086488,3196791659,1147861769,4944444443,4954959090,637344577,112793373.5,85081346,373214306.5,465003163.5,1209536582.5,1107883409.5,101653173,1104374778,602922254,501452524,28108713,2365958,1011114,218624,828962,3076078,6311336,4641135,1670201,13580721,10346858,3233863,11850148,0.6342954646,0.5564949456
11Q2,13866765165,13715607565,10133221403,10032179247,1977802340,1263603187,962475402,959015002,783574874,7954940232,75637958,84305417,125845087,14583030,169702238.5,14245061,6629159,4323792,2601885,2101495,103074,53388667,9987085,3202461445.5,1200172466,4975386554,4970929701,655199369,103421437.5,84765393.5,371564944.5,455786064,1177533922.5,1081675768,95858154.5,1080895779,580137950,500757829,24083689,1693582,813205,174004,818240,2943901,5726178,4316487,1409691,11255433,8832194,2423239,12121776,0.629792456,0.5514736233
11Q3,14000781525,13953454982,10251402599,10211112690,1935484182,1287674512,959567511,961303852,786438401,7954535759,72456232.722,89598887.611,113482893.61,8996585.2778,161684001.5,15634223.139,8233957.8333,4434307.7778,13000,1972173.1111,1055183,48204629.444,10053644.917,3226327506.5,1196128739.5,4969561663,4977664436.5,674564316.5,96559441,85296847.5,373822678,451646488,1171783701.5,1080241509.5,91542192,1081525203,576140968,505384235,23495608.083,1681842.6111,867755.63889,115366.27778,824629.11111,2713876.4167,5211221.5278,3973790.9167,1237430.6111,11935650.667,9600219.8056,2335430.8611,11954996.417,0.5965146739,0.5192709105
11Q4,13881105036,13937259109,10274361187,10261116995,1890063525.5,1293539422,972039649,965065098,807470325,7923610802,74897851,78112682,119579759,4952358,153467951,14196524,2883284,5226725,841803,2153765,186441,48461076,10209616,3266363007,1160598859,5076913676,5023960237,703002777.5,87890554.5,86440200,372731822,443934667.5,1205831994,1120096091,85735903,1074565296.5,579268982,495296314.5,19997759,1525218,587162,153495,767299,2381979,4971935,3658533,1313402,8935553,6498310,2437243,10651773,0.616383329,0.5373929724
12Q1,13554901274,13480842655,10139999503,10052787345,1809549384,1330934975,1010930341,994268995,847135068,7885007670,73638272,91295150,124291397,17596396,146981624,11717154,1798559,5585944,,1894831,482691,57383185,9887919,3389507013.5,1145536026.5,5088343514,5044303514,729436767,83229083.5,85690148,372935205.5,441508939,1222795536.5,1141756159.5,81039377,1068180752.5,570479208,497701544.5,18251613,1215261,434179,82947,429841,2523895,5162915,3904597,1258318,7990552,6229096,1761456,9287956,0.6207737454,0.5462438357
12Q2,13661008350,13607954812,10268755495,10204377499,1804342855,1349014918,1001052406,1005991373.5,837054964,7893926622,72166970,88984859,117062035,8774325,140071856,11146157,6283174,5505015,,1974919,-155999,50990089,9843435,3481075960,1159266403.5,5106278244,5096207298,752146946,78859912,86661856.5,374510760.5,434426734,1230183456,1153767208.5,76416247.5,1054158056.5,553525812,500632244.5,18037421,1246851,428228,74379,524065,2206825,4687708,3658621,1029087,8447303,5961450,2485853,8802438,0.6009547052,0.530329289
12Q3,14134623887,13853078522,10604142806,10396082358,1797156589.5,1450611613,1002822519,996912930.5,847427827,7850689425,84769381,96780298,136532991,11866134,134131820.5,14319992,3675543,11173756,1875349,2327990,-884684,56454315,11051284,3449377268.5,1190819035.5,5370625935,5332141193,779464733,74002067.5,86636373,381325223.5,420079945,1207416775,1136225725.5,71191049.5,1090100633.5,577634637.5,512465996,22097035,1767526,271553,27404,800053,3725869,5455470,3662060,1793410,9173438,7215376,1958062,8229756,0.69521627,0.6119172779
12Q4,14072216052,13697500748,10552052191,10335268835,1861880538.5,1504478931,968174061,966580885.5,831141245,7440997706,72574386.385,96150142.846,125982854.08,10658106,130595543,13062322.308,7488058,6753657,44840,2388659.0769,-913530,51986181,10194357.462,3595755214.5,1162332019,5428325577,5351219781.5,832558619.5,70478673.5,88867708,366755317,410873765,1219671027.5,1153124533,66546494.5,1141300028.5,615139599.5,526160429,16249958.846,1123087,186951,36516,543749,2151824,3558168,2702425,855743,7823095.5385,6155620,1667475.5385,9058313,0.5950110486,0.5298367032
13Q1,14131412398,14099829029,10552374628,10552213410,1891188626.5,1527386674,992160412,980167236.5,845173059,7982533210,74402096,103796525,123259362,20142144,125439508,10180363,6706657,5863883,,1876816,776378,58645560,10039644,3728126537,1147303016,5381989431,5381454777,850365826,67592416,90937643,371016322.5,399371217.5,1217013931.5,1153400467.5,63613464,1136417589.5,611522145.5,524895444,14994392,1070577,203520,12535,326264,1728221,3266705,2455033,811672,7927986,6082815,1845171,8545171,0.5979240708,0.5276808382
